Au HCP crystal

3808 atoms
1 atom types

-20 20 xlo xhi
-20 20 ylo yhi
-20 20 zlo zhi

Masses

1 196.97

Atoms

128 1 -18.4729 -1.99975 9.89825
129 1 -18.4729 -0.333291 12.255
130 1 -19.9161 -2.83298 12.255
131 1 -19.9161 -4.49943 14.6117
132 1 -18.4729 -1.99975 14.6117
133 1 -18.4729 -0.333291 16.9684
134 1 -19.9161 -2.83298 16.9684
135 1 -19.9161 -4.49943 19.3252
136 1 -18.4729 -1.99975 19.3252
137 1 -19.9161 0.499937 -18.3825
138 1 -18.4729 2.99962 -18.3825
139 1 -18.4729 4.66608 -16.0257
140 1 -19.9161 2.16639 -16.0257
141 1 -19.9161 0.499937 -13.669
142 1 -18.4729 2.99962 -13.669
143 1 -18.4729 4.66608 -11.3123
144 1 -19.9161 2.16639 -11.3123
145 1 -19.9161 0.499937 -8.95556
146 1 -18.4729 2.99962 -8.95556
147 1 -18.4729 4.66608 -6.59883
148 1 -19.9161 2.16639 -6.59883
149 1 -19.9161 0.499937 -4.24211
150 1 -18.4729 2.99962 -4.24211
151 1 -18.4729 4.66608 -1.88538
152 1 -19.9161 2.16639 -1.88538
153 1 -19.9161 0.499937 0.471345
154 1 -18.4729 2.99962 0.471345
155 1 -18.4729 4.66608 2.82807
156 1 -19.9161 2.16639 2.82807
157 1 -19.9161 0.499937 5.1848
158 1 -18.4729 2.99962 5.1848
159 1 -18.4729 4.66608 7.54152
160 1 -19.9161 2.16639 7.54152
161 1 -19.9161 0.499937 9.89825
162 1 -18.4729 2.99962 9.89825
163 1 -18.4729 4.66608 12.255
164 1 -19.9161 2.16639 12.255
165 1 -19.9161 0.499937 14.6117
166 1 -18.4729 2.99962 14.6117
167 1 -18.4729 4.66608 16.9684
168 1 -19.9161 2.16639 16.9684
169 1 -19.9161 0.499937 19.3252
170 1 -18.4729 2.99962 19.3252
171 1 -19.9161 5.49931 -18.3825
172 1 -18.4729 7.99899 -18.3825
173 1 -18.4729 9.66545 -16.0257
174 1 -19.9161 7.16577 -16.0257
175 1 -19.9161 5.49931 -13.669
176 1 -18.4729 7.99899 -13.669
177 1 -18.4729 9.66545 -11.3123
178 1 -19.9161 7.16577 -11.3123
179 1 -19.9161 5.49931 -8.95556
180 1 -18.4729 7.99899 -8.95556
181 1 -18.4729 9.66545 -6.59883
182 1 -19.9161 7.16577 -6.59883
183 1 -19.9161 5.49931 -4.24211
184 1 -18.4729 7.99899 -4.24211
185 1 -18.4729 9.66545 -1.88538
186 1 -19.9161 7.16577 -1.88538
187 1 -19.9161 5.49931 0.471345
188 1 -18.4729 7.99899 0.471345
189 1 -18.4729 9.66545 2.82807
190 1 -19.9161 7.16577 2.82807
191 1 -19.9161 5.49931 5.1848
192 1 -18.4729 7.99899 5.1848
193 1 -18.4729 9.66545 7.54152
194 1 -19.9161 7.16577 7.54152
195 1 -19.9161 5.49931 9.89825
196 1 -18.4729 7.99899 9.89825
197 1 -18.4729 9.66545 12.255
198 1 -19.9161 7.16577 12.255
199 1 -19.9161 5.49931 14.6117
200 1 -18.4729 7.99899 14.6117
201 1 -18.4729 9.66545 16.9684
202 1 -19.9161 7.16577 16.9684
203 1 -19.9161 5.49931 19.3252
204 1 -18.4729 7.99899 19.3252
205 1 -19.9161 10.4987 -18.3825
206 1 -18.4729 12.9984 -18.3825
207 1 -18.4729 14.6648 -16.0257
208 1 -19.9161 12.1651 -16.0257
